Date,BRL=X,BTC-USD,ITUB3.SA,PETR4.SA,VALE3.SA,^BVSP,BRL=X %,BTC-USD %,ITUB3.SA %,PETR4.SA %,VALE3.SA %,^BVSP %,BRL=X V,BTC-USD V,ITUB3.SA V,PETR4.SA V,VALE3.SA V,^BVSP V
2019-10-02,4.154600143432617,8393.0419921875,19.137283325195312,8.395207405090332,27.10006332397461,101031.0,-4.808769910913391e-05,0.005964758065035269,-0.02261265315744454,-0.02871685996309059,-0.05470547596325548,-0.029042891603317522,0.0,13125712443,531300.0,51261200.0,24637800.0,5066200.0
2019-10-03,4.1244001388549805,8259.9921875,19.024951934814453,8.401491165161133,27.304363250732422,101516.0,-0.0072690520230630495,-0.015852393543526522,-0.005869766803993981,0.0007484937259549795,0.007538725069216934,0.0048005067751482056,0.0,13668823409,600160.0,46076300.0,24569900.0,4665600.0
2019-10-04,4.082900047302246,8205.939453125,19.19015884399414,8.329227447509766,27.99538803100586,102551.0,-0.010062091493444614,-0.006543920762636879,0.00868369653420098,-0.008601296630653676,0.025308218101548263,0.010195437172465516,0.0,13139456229,590150.0,47951600.0,21339100.0,4649400.0
2019-10-05,,8151.50048828125,,,,,0.0,-0.006634092921928403,0.0,0.0,0.0,0.0,,12200497197,,,,
2019-10-06,,7988.15576171875,,,,,0.0,-0.02003860844973604,0.0,0.0,0.0,0.0,,13160830305,,,,
2019-10-07,4.054599761962891,8245.623046875,18.687936782836914,8.222402572631836,27.664901733398438,100573.0,-0.006931417622641711,0.03223112979219778,-0.026170813136046855,-0.01282530409346283,-0.011805026500843474,-0.019287964037405736,0.0,18009742607,521620.0,26252500.0,12531500.0,3938300.0
2019-10-08,4.105100154876709,8228.783203125,18.555768966674805,8.175273895263672,27.23225975036621,99981.0,0.012455087031665535,-0.0020422766908295698,-0.007072359977346121,-0.0057317404434843455,-0.015638659670708988,-0.005886271663368858,0.0,15592264032,635470.0,30418900.0,14671300.0,4342700.0
2019-10-09,4.09089994430542,8595.740234375,18.83331298828125,8.33237075805664,27.442569732666016,101249.0,-0.0034591630010341046,0.0445943248463081,0.014957290215506625,0.019216097809760635,0.00772282521640455,0.01268240965783507,0.0,19384942333,527560.0,35141400.0,9509400.0,3939000.0
2019-10-10,4.10830020904541,8586.4736328125,18.99850845336914,8.401491165161133,28.38596534729004,101817.0,0.00425340755747694,-0.0010780457889411066,0.008771450099654965,0.008295407046987169,0.03437708727040456,0.0056099319499451905,0.0,17618660671,637560.0,31056500.0,15441700.0,4373100.0
2019-10-11,4.108399868011475,8321.7568359375,19.328922271728516,8.564870834350586,29.227209091186523,103832.0,2.4257956087403443e-05,-0.030829512579344187,0.017391566246916623,0.019446508480178704,0.0296359039970715,0.019790408281524785,0.0,19604381101,504680.0,37055300.0,24527700.0,4351800.0
2019-10-12,,8336.5556640625,,,,,0.0,0.0017783297946283305,0.0,0.0,0.0,0.0,,14532641605,,,,
2019-10-13,,8321.005859375,,,,,0.0,-0.0018652553061611066,0.0,0.0,0.0,0.0,,13808286059,,,,
2019-10-14,4.108500003814697,8374.6865234375,19.513946533203125,8.580580711364746,28.83662986755371,104302.0,2.4373431613211594e-05,0.006451222961466829,0.009572404445189031,0.0018342222921976514,-0.013363548411832182,0.004526542876954975,0.0,15151387859,443630.0,20809900.0,11520400.0,2987900.0
2019-10-15,4.123700141906738,8205.369140625,19.61968994140625,8.671697616577148,28.788558959960938,104490.0,0.003699680681009676,-0.020217757684260373,0.005418863274182062,0.01061896720949429,-0.001667008517068802,0.0018024582462465855,0.0,15220412632,463320.0,30455300.0,14669700.0,4093400.0
2019-10-16,4.178599834442139,8047.52685546875,19.75846290588379,8.775379180908203,28.12157440185547,105423.0,0.01331321159302723,-0.019236463643636514,0.007073147684391712,0.011956316849984772,-0.023168389881310425,0.008929084122882625,0.0,16071646996,812570.0,31381300.0,24417100.0,4509400.0
2019-10-17,4.148600101470947,8103.9111328125,19.665939331054688,8.690547943115234,28.06749725341797,105016.0,-0.007179374469868716,0.007006410585064904,-0.004682731408299445,-0.009666959802435482,-0.001922977272351134,-0.0038606376217713567,0.0,14313052244,383900.0,31405400.0,14158400.0,4189000.0
2019-10-18,4.161099910736084,7973.20751953125,19.59986114501953,8.671697616577148,27.658891677856445,104729.0,0.0030130185989014624,-0.016128460830725944,-0.0033600320291241603,-0.002169060761355035,-0.01455796260964326,-0.0027329168888550193,0.0,15651592610,851950.0,36070900.0,16452100.0,4478100.0
2019-10-19,,7988.560546875,,,,,0.0,0.0019255772919670733,0.0,0.0,0.0,0.0,,13797825640,,,,
2019-10-20,,8222.078125,,,,,0.0,0.029231496307097427,0.0,0.0,0.0,0.0,,15504249442,,,,
2019-10-21,4.111100196838379,8243.720703125,19.87078857421875,8.725109100341797,28.367938995361328,106022.0,-0.012015984948763325,0.002632251578733369,0.013822925948027143,0.006159288080173075,0.025635420455857982,0.01234615054091992,0.0,15868748866,865590.0,43337700.0,13486800.0,3504900.0
2019-10-22,4.1247639656066895,8078.203125,20.161548614501953,8.976460456848145,28.422019958496094,107381.0,0.0033236282537747464,-0.020078018662405217,0.01463253655974417,0.028807818173471444,0.0019064114295934687,0.0128180943577747,0.0,16803377857,1782000.0,64228700.0,15194800.0,5224900.0
2019-10-23,4.078400135040283,7514.671875,20.45891571044922,9.095855712890625,28.307851791381836,107544.0,-0.011240359679487,-0.06975948008239763,0.014749219002620384,0.013300928201760653,-0.004016891384953425,0.0015179594155390053,0.0,21942878958,1053910.0,45930600.0,12362800.0,4656200.0
2019-10-24,4.033100128173828,7493.48876953125,20.59769630432129,8.89791488647461,28.09152603149414,106986.0,-0.01110729829504764,-0.002818899590176671,0.006783379717488547,-0.02176164977369799,-0.007641899550765441,-0.005188573979022504,0.0,16268708849,584210.0,60529900.0,14646600.0,5619200.0
2019-10-25,4.039299964904785,8660.7001953125,20.657167434692383,9.190112113952637,29.179136276245117,107364.0,0.0015372384850174114,0.15576341830619223,0.002887270959452737,0.03283884271833015,0.038716666496922514,0.00353317256463459,0.0,28705065488,726000.0,74476900.0,21754000.0,5398900.0
2019-10-26,,9244.97265625,,,,,0.0,0.0674624969992299,0.0,0.0,0.0,0.0,,44496255609,,,,
2019-10-27,,9551.71484375,,,,,0.0,0.03317935043243514,0.0,0.0,0.0,0.0,,32593129501,,,,
2019-10-28,4.002900123596191,9256.1484375,21.040437698364258,9.300080299377441,29.26325798034668,108187.0,-0.009011423173532984,-0.030943805493041765,0.018553863441518992,0.011965924252202331,0.002882940170166881,0.007665511717149132,0.0,30948255332,669900.0,37461800.0,10932200.0,3967200.0
2019-10-29,3.988800048828125,9427.6875,20.729854583740234,9.369202613830566,29.233219146728516,107556.0,-0.0035224647961985545,0.018532445072405368,-0.014761247797053678,0.007432442756193369,-0.0010265033933793966,-0.005832493737694899,0.0,28426779937,574970.0,49994200.0,10091200.0,4313200.0
2019-10-30,3.9967000484466553,9205.7265625,20.855411529541016,9.450892448425293,29.197160720825195,108408.0,0.0019805454075971785,-0.02354351875791383,0.006056817489654032,0.008718974064467089,-0.0012334743471915655,0.007921454870021272,0.0,27706531577,537900.0,63001200.0,15325200.0,5450600.0
2019-10-31,3.9862000942230225,9199.5849609375,20.59769630432129,9.548291206359863,28.361928939819336,107220.0,-0.00262715592772933,-0.000667150118005666,-0.012357235188319438,0.010305773604565749,-0.02860660969715867,-0.01095860084126632,0.0,26583653947,838090.0,67070400.0,21765000.0,5376000.0
2019-11-01,4.015999794006348,9261.1044921875,20.620838165283203,9.560859680175781,29.10702896118164,108196.0,0.007475715989900378,0.006687207250242189,0.0011235169516048416,0.0013163060849616937,0.02627113349530341,0.00910277933221404,0.0,24324691031,429110.0,101210200.0,20151300.0,5466300.0
2019-11-02,,9324.7177734375,,,,,0.0,0.006868865512063227,0.0,0.0,0.0,0.0,,21242676385,,,,
2019-11-03,,9235.3544921875,,,,,0.0,-0.009583483749455834,0.0,0.0,0.0,0.0,,21132220847,,,,
2019-11-04,3.9893999099731445,9412.6123046875,20.713394165039062,9.538865089416504,29.936262130737305,108601.0,-0.006623477439640757,0.01919339562438549,0.004488469334466005,-0.0023004825397534567,0.028489103805873217,0.003743206772893748,0.0,26170255634,397980.0,81023400.0,20980000.0,5182200.0
2019-11-05,4.010799884796143,9342.52734375,20.977846145629883,9.315789222717285,29.96630096435547,108451.0,0.005364208980277896,-0.007445856545328811,0.012767196842957462,-0.023385996615753024,0.001003426329144963,-0.0013812027513558922,0.0,26198609048,1229140.0,92980900.0,15951200.0,5657600.0
2019-11-06,3.992000102996826,9360.8798828125,20.977846145629883,9.334641456604004,29.85814094543457,108336.0,-0.0046872899020918846,0.001964408386214478,0.0,0.002023686177951012,-0.0036093883943018046,-0.0010603867184257876,0.0,23133895765,570680.0,154003100.0,14879300.0,5505500.0
2019-11-07,4.082300186157227,9267.5615234375,21.083633422851562,9.708528518676758,30.11051368713379,109581.0,0.022620260729104613,-0.009968973060571096,0.005042809280194627,0.04005371430824889,0.008452393005995429,0.011492024811696977,0.0,22700383839,475640.0,96329000.0,26788900.0,6075600.0
2019-11-08,4.0995001792907715,8804.880859375,20.73322105407715,9.432042121887207,29.55168342590332,107629.0,0.004213309249493369,-0.049924746967407674,-0.016620112944793375,-0.028478712943744378,-0.018559306793535568,-0.017813307051404936,0.0,24333037836,439450.0,61567700.0,19854000.0,5419600.0
2019-11-09,,8813.58203125,,,,,0.0,0.0009882214210468199,0.0,0.0,0.0,0.0,,17578630606,,,,
2019-11-10,,9055.5263671875,,,,,0.0,0.02745130584586919,0.0,0.0,0.0,0.0,,20587919881,,,,
2019-11-11,4.133399963378906,8757.7880859375,20.878671646118164,9.567143440246582,28.920759201049805,108215.0,0.008269248104777471,-0.032879179981060824,0.007015339857789016,0.014323655112382205,-0.02134985732489547,0.005444629235614951,0.0,20265510765,286110.0,30570500.0,20385800.0,3928900.0
2019-11-12,4.151299953460693,8815.662109375,20.44233512878418,9.494693756103516,28.782548904418945,106785.0,0.004330572952140566,0.006608292284490114,-0.020898672325981527,-0.00757276031195353,-0.004778930444738871,-0.013214434228156935,0.0,20309769107,528440.0,41655600.0,13130500.0,5219300.0
2019-11-13,4.167900085449219,8808.2626953125,20.356386184692383,9.456738471984863,28.31385612487793,105914.0,0.003998779219672288,-0.0008393486468396549,-0.004204458226045538,-0.003997525891159315,-0.016283921938166412,-0.008156576298169238,0.0,17545755405,598510.0,41827700.0,16882100.0,5339000.0
2019-11-14,4.168600082397461,8708.0947265625,20.42249870300293,9.266969680786133,28.24175453186035,106557.0,0.00016794955106669285,-0.011372046022572246,0.0032477531969923312,-0.020067044442532822,-0.002546512657957134,0.006070963234322102,0.0,19084739975,220990.0,44595200.0,14155900.0,5364300.0
2019-11-15,4.194300174713135,8491.9921875,,,,,0.006165161398954178,-0.024816282533459022,0.0,0.0,0.0,0.0,0.0,21796856471,,,,
2019-11-16,,8550.7607421875,,,,,0.0,0.006920467352055093,0.0,0.0,0.0,0.0,,16495389808,,,,
2019-11-17,,8577.9755859375,,,,,0.0,0.0031827394743637605,0.0,0.0,0.0,0.0,,18668638897,,,,
2019-11-18,4.194799900054932,8309.2861328125,20.369598388671875,9.197389602661133,28.608291625976562,106347.0,0.00011914391459377782,-0.031323177646423006,-0.002590295883983851,-0.007508396004495932,0.012978552508227104,-0.0019707762042849852,0.0,21579470673,291280.0,54468100.0,16777800.0,4919800.0
2019-11-19,4.216400146484375,8206.1455078125,20.032421112060547,9.102506637573242,28.944787979125977,105618.0,0.005149291252047661,-0.012412693864603863,-0.01655296634610348,-0.010316292903416624,0.011762196692789217,-0.0068549183333803665,0.0,21083613816,651860.0,33740200.0,13108100.0,3610300.0
2019-11-20,4.191699981689453,8027.26806640625,,,,,-0.005858116861967355,-0.021797985575073398,0.0,0.0,0.0,0.0,0.0,20764300437,,,,
2019-11-21,4.195000171661377,7642.75,20.336549758911133,9.440924644470215,29.09501075744629,107497.0,0.0007873154057638221,-0.04790148568918984,0.015181821765292591,0.037178550960902834,0.005189976807867813,0.017790528129674854,0.0,22514243371,357500.0,53033100.0,15624200.0,5819400.0
2019-11-22,4.191699981689453,7296.57763671875,20.31671142578125,9.482039451599121,30.062442779541016,108692.0,-0.000786696027861411,-0.045294215208040334,-0.0009755014181395127,0.004354955544845662,0.03325078757178779,0.011116589300166568,0.0,34242315785,308880.0,34786000.0,27680500.0,4796100.0
2019-11-23,,7397.796875,,,,,0.0,0.013872152579023078,0.0,0.0,0.0,0.0,,21008924418,,,,
2019-11-24,,7047.9169921875,,,,,0.0,-0.047295145936607,0.0,0.0,0.0,0.0,,30433517289,,,,
2019-11-25,4.195000171661377,7146.1337890625,20.124984741210938,9.402971267700195,30.561182022094727,108424.0,0.0007873154057638221,0.013935577984796277,-0.009436895595564598,-0.008338731799474974,0.01659011033172364,-0.0024656828469437064,0.0,42685231262,360470.0,29868400.0,24507100.0,4512400.0
2019-11-26,4.225399971008301,7218.37109375,19.82086181640625,9.23218059539795,30.77750015258789,107059.0,0.0072466741604171325,0.010108585540066883,-0.015111709584649802,-0.01816347912163918,0.007078199080676084,-0.012589463587397653,0.0,21129505542,303490.0,54147800.0,32446500.0,6904900.0
2019-11-27,4.231800079345703,7531.66357421875,19.96630859375,9.276460647583008,30.392934799194336,107708.0,0.0015146751505930034,0.04340210227484875,0.007338065251197179,0.004796272313729588,-0.012495015887806549,0.006062077919651854,0.0,23991412764,381040.0,33072500.0,13507600.0,4418200.0
2019-11-28,4.262700080871582,7463.10595703125,19.741518020629883,9.339715003967285,30.266742706298828,108290.0,0.0073018575893255555,-0.009102586236349741,-0.01125849438140425,0.006818802858906903,-0.004152020649840438,0.0054034983473836284,0.0,19050116751,758340.0,46602800.0,10145300.0,3666100.0
2019-11-29,4.188000202178955,7761.24365234375,19.807636260986328,9.219528198242188,30.032394409179688,108233.0,-0.01752407565050962,0.039948206152910615,0.0033491973761770044,-0.012868359010317243,-0.007742765694782605,-0.000526364391910561,0.0,19709695456,678370.0,37699000.0,10290800.0,4186600.0
2019-11-30,,7569.6298828125,,,,,0.0,-0.02468853937775628,0.0,0.0,0.0,0.0,,17158194786,,,,
2019-12-01,,7424.29248046875,,,,,0.0,-0.019200067188720915,0.0,0.0,0.0,0.0,,18720708479,,,,
2019-12-02,4.236100196838379,7321.98828125,20.055692672729492,9.194226264953613,30.849605560302734,109061.0,0.01148519396785086,-0.013779656376399996,0.012523271756142984,-0.0027443848258307257,0.027210988907140132,0.00765016215017611,0.0,17082040706,375980.0,31353600.0,23952200.0,4708000.0
2019-12-03,4.222300052642822,7320.1455078125,20.10860824584961,9.165761947631836,30.296789169311523,108956.0,-0.0032577473511736788,-0.00025167664392733435,0.0026384315906509137,-0.0030958904535857146,-0.01791972315207091,-0.0009627639577850511,0.0,14797485769,244750.0,29194000.0,13479700.0,5223100.0
2019-12-04,4.203999996185303,7252.03466796875,20.670854568481445,9.380830764770508,30.59723472595215,110301.0,-0.004334144004300544,-0.00930457458407874,0.027960479201631694,0.023464368632685195,0.009916745796447524,0.012344432615000622,0.0,21664240918,703120.0,44960000.0,9105800.0,4889500.0
2019-12-05,4.206099987030029,7448.3076171875,20.717153549194336,9.504180908203125,30.615257263183594,110622.0,0.0004995220853074578,0.02706453543109233,0.0022398193823822687,0.013149170529315635,0.0005890250342184267,0.0029102184023717115,0.0,18816085231,313170.0,50447000.0,9503500.0,4399100.0
2019-12-06,4.184599876403809,7546.99658203125,20.485639572143555,9.5990629196167,30.855623245239258,111126.0,-0.0051116499114426395,0.013249850827323328,-0.011174989677082525,0.009983186592300797,0.007851182826567937,0.004556055757444222,0.0,18104466307,572000.0,44348600.0,13892600.0,4968100.0
2019-12-07,,7556.23779296875,,,,,0.0,0.0012244885547587625,0.0,0.0,0.0,0.0,,15453520564,,,,
2019-12-08,,7564.34521484375,,,,,0.0,0.0010729442478032425,0.0,0.0,0.0,0.0,,15409908086,,,,
2019-12-09,4.118899822235107,7400.8994140625,20.697311401367188,9.554784774780273,30.90969467163086,110977.0,-0.015700438777712433,-0.021607395767781146,0.010332693225329592,-0.004612757016722813,0.0017524010441092308,-0.0013408203300757648,0.0,17872021272,524810.0,34694100.0,19388300.0,4991500.0
2019-12-10,4.14109992980957,7278.11962890625,20.565017700195312,9.627527236938477,30.765487670898438,110672.0,0.005389814885669253,-0.01658984648851669,-0.006391830253041242,0.00761319735324717,-0.004665429479792871,-0.002748317218883245,0.0,18249031195,489830.0,27532700.0,13878600.0,4758800.0
2019-12-11,4.144599914550781,7217.42724609375,20.42610740661621,9.614877700805664,31.144041061401367,110964.0,0.000845182391281174,-0.008339019679128423,-0.006754688743972337,-0.0013138925314362115,0.01230448204014678,0.0026384270637560547,0.0,16350490689,927960.0,38458300.0,15572100.0,5146100.0
2019-12-12,4.123700141906738,7243.13427734375,20.472410202026367,9.795156478881836,31.817035675048828,112200.0,-0.0050426514199038985,0.0035617998454939848,0.002266843823368836,0.018749981402370386,0.02160909730117022,0.01113874770195733,0.0,18927080224,775940.0,47797800.0,25140900.0,5682000.0
2019-12-13,4.087247848510742,7269.6845703125,20.921133041381836,9.482039451599121,32.30375671386719,112565.0,-0.008839705153522948,0.0036655806660659263,0.021918417759676068,-0.031966516099848796,0.015297497975276464,0.0032531194295899457,0.0,17125736940,972510.0,105004400.0,28172500.0,7712100.0
2019-12-14,,7124.673828125,,,,,0.0,-0.01994732244362929,0.0,0.0,0.0,0.0,,17137029730,,,,
2019-12-15,,7152.3017578125,,,,,0.0,0.003877781685729609,0.0,0.0,0.0,0.0,,16881129804,,,,
2019-12-16,4.0858001708984375,6932.48046875,20.5568904876709,9.301761627197266,32.051387786865234,111896.0,-0.00035419374257716907,-0.030734342104957735,-0.01741026898449849,-0.019012557933562713,-0.007812370840869387,-0.005943232798827358,0.0,20213265950,1441550.0,68871000.0,21806800.0,6078300.0
2019-12-17,4.0619001388549805,6640.51513671875,20.82841682434082,9.440924644470215,32.099456787109375,112616.0,-0.005849535230256109,-0.04211556503438585,0.013208531554554481,0.014960931364447427,0.0014997478600236036,0.006434546364481264,0.0,22363804217,467390.0,40679900.0,13570300.0,5352500.0
2019-12-18,4.070199966430664,7276.802734375,20.901277542114258,9.659157752990723,32.1295051574707,114315.0,0.002043336195365786,0.0958190117115909,0.003498139987686999,0.023115649868928,0.0009361021452984897,0.015086666193080855,0.0,31836522778,687060.0,64201600.0,22924500.0,7940900.0
2019-12-19,4.059662818908691,7202.84423828125,20.960874557495117,9.681297302246094,32.447975158691406,115131.0,-0.002588852540140185,-0.010163597776861044,0.0028513575431345917,0.0022920786492504064,0.009912073020105439,0.007138170843721259,0.0,25904604416,305360.0,39696000.0,17683200.0,5784600.0
2019-12-20,4.06879997253418,7218.81640625,20.7886905670166,9.570597648620605,32.922672271728516,115121.0,0.002250717370647193,0.0022174806840695727,-0.008214542289550875,-0.011434382208240335,0.014629483371937368,-8.685757962667573e-05,0.0,22633815180,284460.0,93064900.0,42124200.0,6887400.0
2019-12-21,,7191.15869140625,,,,,0.0,-0.0038313365082680573,0.0,0.0,0.0,0.0,,19312552168,,,,
2019-12-22,,7511.5888671875,,,,,0.0,0.0445589076158448,0.0,0.0,0.0,0.0,,23134537956,,,,
2019-12-23,4.079899787902832,7355.62841796875,21.060218811035156,9.646506309509277,32.79648971557617,115863.0,0.0027280317153903777,-0.020762644491902904,0.013061344250770768,0.00793144416635383,-0.003832694840530948,0.006445392239469827,0.0,27831788041,394020.0,21970200.0,10225700.0,3995200.0
2019-12-24,4.081999778747559,7322.5322265625,,,,,0.0005147162807657146,-0.004499437644974069,0.0,0.0,0.0,0.0,0.0,22991622105,,,,
2019-12-25,4.082799911499023,7275.15576171875,,,,,0.00019601489339393652,-0.006469956481979233,0.0,0.0,0.0,0.0,0.0,21559505149,,,,
2019-12-26,4.083000183105469,7238.966796875,21.378110885620117,9.776179313659668,32.922672271728516,117203.0,4.905251562314916e-05,-0.004974321654276248,0.015094433606662738,0.013442483733469679,0.0038474409074460425,0.01156538325436074,0.0,22787010034,414810.0,24810500.0,20410000.0,3788900.0
2019-12-27,4.054699897766113,7290.08837890625,21.29863739013672,9.786420822143555,33.06106185913086,116534.0,-0.006931247629244686,0.007061999794407026,-0.0037175172263165246,0.0010475982646489523,0.0042034737113725296,-0.0057080450159125995,0.0,22777360996,213180.0,24995100.0,13920400.0,3905900.0
2019-12-28,,7317.990234375,,,,,0.0,0.003827368615925586,0.0,0.0,0.0,0.0,,21365673026,,,,
2019-12-29,,7422.65283203125,,,,,0.0,0.014302095835631912,0.0,0.0,0.0,0.0,,22445257702,,,,
2019-12-30,4.022299766540527,7292.9951171875,21.212543487548828,9.677398681640625,32.87601852416992,115964.0,-0.007990759376159118,-0.017467840376992116,-0.004042225848107983,-0.011140144337166369,-0.0055970172933157425,-0.0048912763656958624,0.0,22874131672,152350.0,22111600.0,11928100.0,3667900.0
2019-12-31,4.015710830688477,7193.59912109375,,,,,-0.0016381016419663164,-0.013628967865274233,0.0,0.0,0.0,0.0,0.0,21167946112,,,,
2020-01-01,4.016786098480225,7200.17431640625,,,,,0.0002677652443325851,0.0009140341575637478,0.0,0.0,0.0,0.0,0.0,18565664997,,,,
2020-01-02,4.016300201416016,6985.47021484375,21.60015296936035,9.84414005279541,33.51133728027344,118573.0,-0.00012096662662541835,-0.029819292162590716,0.01827265466958461,0.017229978493199516,0.019324686644656808,0.022498361560484348,0.0,20802083465,902440.0,37774500.0,17509700.0,5162700.0
2020-01-03,4.023399829864502,7344.88427734375,21.421255111694336,9.7639741897583,33.26461410522461,117707.0,0.0017677036308150207,0.05145166344511276,-0.00828224957109247,-0.008143511023529726,-0.007362379274373554,-0.007303517664223769,0.0,28111481032,427570.0,71595600.0,17284800.0,6834500.0
2020-01-04,,7410.65673828125,,,,,0.0,0.008954866877941559,0.0,0.0,0.0,0.0,,18444271275,,,,
2020-01-05,,7411.3173828125,,,,,0.0,8.914790612779555e-05,0.0,0.0,0.0,0.0,,19725074095,,,,
2020-01-06,4.057000160217285,7769.21923828125,21.202587127685547,9.879411697387695,33.06723403930664,116878.0,0.008351228258095977,0.04829126010697582,-0.010207991215669399,0.011822799342349866,-0.0059336346212706115,-0.007042911636521154,0.0,23276261598,627550.0,81844000.0,32787800.0,6570000.0
2020-01-07,4.060400009155273,8163.6923828125,20.791799545288086,9.840933799743652,33.30778884887695,116662.0,0.0008380204100870703,0.050773846435889336,-0.019374408411748534,-0.003894755965501151,0.007274718208495123,-0.0018480809048752045,0.0,28767291327,656590.0,32822000.0,16326400.0,4854100.0
2020-01-08,4.066199779510498,8079.86279296875,20.579771041870117,9.780007362365723,33.31395721435547,116247.0,0.0014283741360821,-0.010268587535248286,-0.010197698518405462,-0.006191123588242919,0.00018519288405793866,-0.0035572851485488055,0.0,31672559265,683870.0,48215600.0,15298500.0,5910500.0
2020-01-09,4.06279993057251,7879.0712890625,20.387624740600586,9.747944831848145,32.87601852416992,115947.0,-0.000836124421411899,-0.024850855645838776,-0.009336658842248768,-0.0032783748855811368,-0.013145802144358676,-0.0025807117603035,0.0,24045990466,1295030.0,36102700.0,14638000.0,5953500.0
2020-01-10,4.092100143432617,8166.55419921875,20.14247703552246,9.706257820129395,32.913028717041016,115503.0,0.007211827646157021,0.03648690303834745,-0.012024338695518999,-0.004276492372274343,0.0011257504567923071,-0.0038293358172268865,0.0,28714583844,760650.0,25397500.0,9129200.0,4783400.0
2020-01-11,,8037.53759765625,,,,,0.0,-0.015798168776598898,0.0,0.0,0.0,0.0,,25521165085,,,,
2020-01-12,,8192.494140625,,,,,0.0,0.019279106453440997,0.0,0.0,0.0,0.0,,22903438381,,,,
2020-01-13,4.070499897003174,8144.1943359375,20.42738151550293,9.725497245788574,34.10964584350586,117325.0,-0.005278523416419656,-0.005895616628883604,0.01414446095572175,0.0019821671766517834,0.036356943529942676,0.015774482048085403,0.0,22482910688,374660.0,30676800.0,27497400.0,5685100.0
2020-01-14,4.1458001136779785,8827.7646484375,20.32798957824707,9.619681358337402,34.31935119628906,117632.0,0.018499009600821514,0.08393344808628167,-0.004865622996291896,-0.010880254734223826,0.006147978016110889,0.002616663115277973,0.0,44841784107,424160.0,39796500.0,27817000.0,5361700.0
2020-01-15,4.13129997253418,8807.0107421875,20.036455154418945,9.475387573242188,34.208335876464844,116414.0,-0.0034975495070201923,-0.002350980919464507,-0.014341527611766103,-0.014999850797568826,-0.0032347732679812724,-0.010354325353645222,0.0,40102834650,964480.0,34405700.0,21425300.0,5569400.0
2020-01-16,4.174200057983398,8723.7861328125,20.069589614868164,9.465766906738281,34.02945327758789,116704.0,0.010384161337697151,-0.009449813541879348,0.0016537087121377692,-0.0010153322415089594,-0.005229210784264526,0.0024911093167487852,0.0,31313981931,519970.0,28997400.0,13149100.0,5422700.0
2020-01-17,4.183599948883057,8929.0380859375,20.387624740600586,9.571581840515137,35.15821838378906,118478.0,0.0022519023451403886,0.02352785247141642,0.01584661828345557,0.011178696329563031,0.03317023923345208,0.015200850013709966,0.0,36372139320,499290.0,34908000.0,36524100.0,4947200.0
2020-01-18,,8942.80859375,,,,,0.0,0.0015422162701026476,0.0,0.0,0.0,0.0,,32337772627,,,,
2020-01-19,,8706.2451171875,,,,,0.0,-0.026452928527155417,0.0,0.0,0.0,0.0,,34217320471,,,,
2020-01-20,4.161600112915039,8657.642578125,20.02983283996582,9.619681358337402,35.38026809692383,118862.0,-0.0052585897879388055,-0.005582491465413786,-0.017549464696701378,0.005025242287399978,0.006315727114237113,0.0032411080538159442,0.0,26422375678,779240.0,31241400.0,16746300.0,3843500.0
2020-01-21,4.188499927520752,8745.89453125,19.546144485473633,9.497832298278809,34.559913635253906,117026.0,0.006463815329645017,0.010193531591149663,-0.024148396961510166,-0.012666642014393381,-0.02318677912283118,-0.01544648415809935,0.0,24097418512,1091640.0,28577400.0,25436800.0,5085600.0
2020-01-22,4.210899829864502,8680.8759765625,19.864187240600586,9.392014503479004,34.7264518737793,118391.0,0.005347953379817527,-0.007434180055016837,0.01627138054583188,-0.011141257444499342,0.004818826814298127,0.011664074650077794,0.0,22600204051,708070.0,32491500.0,17269400.0,5765700.0
2020-01-23,4.181300163269043,8406.515625,20.28823471069336,9.507452011108398,34.23299789428711,119528.0,-0.00702929725032464,-0.03160514587505292,0.02134733553185897,0.012291027402761667,-0.014209743664159835,0.00960377055688344,0.0,25770680779,623810.0,53752100.0,23028900.0,6572400.0
2020-01-24,4.169099807739258,8445.4345703125,20.036455154418945,9.395219802856445,33.18442153930664,118376.0,-0.0029178377665779465,0.004629616722148233,-0.012410126354744366,-0.011804656822966053,-0.030630573408105155,-0.009637909109162734,0.0,24397913026,326150.0,36898700.0,19744800.0,4778700.0
2020-01-25,,8367.84765625,,,,,0.0,-0.00918684685986848,0.0,0.0,0.0,0.0,,19647331549,,,,
2020-01-26,,8596.830078125,,,,,0.0,0.027364554337216074,0.0,0.0,0.0,0.0,,22177678796,,,,
2020-01-27,4.1595001220703125,8909.8193359375,19.791305541992188,8.987988471984863,31.155120849609375,114482.0,-0.0023025799600971952,0.036407519395889265,-0.012235178854613449,-0.043344524068268275,-0.06115220924654596,-0.03289518145570047,0.0,28647338393,767250.0,66105300.0,38779700.0,6097800.0
2020-01-28,4.206099987030029,9358.58984375,19.61903190612793,9.234892845153809,31.580720901489258,116479.0,0.011203236829458785,0.05036808165148732,-0.00870451095299074,0.027470481736657115,0.013660677290719514,0.01744379029017673,0.0,34398744403,722700.0,47259100.0,23046400.0,5229400.0
2020-01-29,4.193399906158447,9316.6298828125,19.446762084960938,9.250926971435547,31.303152084350586,115385.0,-0.0030194434061824316,-0.004483577295090302,-0.008780750344423716,0.0017362547189869737,-0.008789185592200432,-0.009392250963693005,0.0,30682598115,456610.0,42297500.0,23323000.0,5097800.0
